id,pollution_type,city_name,seq_num,value,last_updated,creation_date
119316,"Particulate Matter 10",Braga,1,0,2019-01-15T15:00:00.000Z,"2019-01-15 19:05:02.000000"
119317,"Nitrogen Dioxide",Braga,1,62.7,2019-01-15T15:00:00.000Z,"2019-01-15 19:05:02.000000"
119318,"Particulate Matter 10",Braga,1,121,2019-01-15T15:00:00.000Z,"2019-01-15 19:05:02.000000"
119319,"Nitrogen Dioxide",Braga,1,0,2019-01-15T15:00:00.000Z,"2019-01-15 19:05:02.000000"
119320,Ozone,Braga,1,9,2019-01-15T15:00:00.000Z,"2019-01-15 19:05:02.000000"
119321,"Nitrogen Dioxide",Braga,1,0,2019-01-15T15:00:00.000Z,"2019-01-15 19:05:02.000000"
119322,"Particulate Matter 10",Braga,1,0,2019-01-15T15:00:00.000Z,"2019-01-15 19:05:02.000000"
119323,Ultraviolet,Braga,1,1.63,,"2019-01-15 19:05:02.000000"
119324,Ultraviolet,Braga,1,1.4,,"2019-01-15 19:05:02.000000"
119325,Ultraviolet,Braga,1,1.65,,"2019-01-15 19:05:02.000000"
119326,Ozone,Braga,1,0,,"2019-01-15 19:05:02.000000"
119327,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-15 19:05:02.000000"
119328,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-15 19:05:02.000000"
119389,"Nitrogen Dioxide",Braga,1,65.6,2019-01-15T17:00:00.000Z,"2019-01-15 21:05:02.000000"
119390,"Particulate Matter 10",Braga,1,0,2019-01-15T17:00:00.000Z,"2019-01-15 21:05:02.000000"
119391,"Particulate Matter 10",Braga,1,86,2019-01-15T17:00:00.000Z,"2019-01-15 21:05:02.000000"
119392,Ozone,Braga,1,10,2019-01-15T17:00:00.000Z,"2019-01-15 21:05:02.000000"
119393,"Nitrogen Dioxide",Braga,1,0,2019-01-15T17:00:00.000Z,"2019-01-15 21:05:02.000000"
119394,"Nitrogen Dioxide",Braga,1,0,2019-01-15T18:00:00.000Z,"2019-01-15 21:05:02.000000"
119395,"Particulate Matter 10",Braga,1,0,2019-01-15T18:00:00.000Z,"2019-01-15 21:05:02.000000"
119396,Ultraviolet,Braga,1,1.63,,"2019-01-15 21:05:02.000000"
119397,Ultraviolet,Braga,1,1.4,,"2019-01-15 21:05:02.000000"
119398,Ultraviolet,Braga,1,1.65,,"2019-01-15 21:05:02.000000"
119399,Ozone,Braga,1,0,,"2019-01-15 21:05:02.000000"
119400,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-15 21:05:02.000000"
119401,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-15 21:05:02.000000"
119462,"Nitrogen Dioxide",Braga,1,156.8,2019-01-15T19:00:00.000Z,"2019-01-15 23:05:02.000000"
119463,"Particulate Matter 10",Braga,1,0,2019-01-15T19:00:00.000Z,"2019-01-15 23:05:02.000000"
119464,Ozone,Braga,1,9,2019-01-15T19:00:00.000Z,"2019-01-15 23:05:02.000000"
119465,"Nitrogen Dioxide",Braga,1,0,2019-01-15T19:00:00.000Z,"2019-01-15 23:05:02.000000"
119466,"Particulate Matter 10",Braga,1,94,2019-01-15T19:00:00.000Z,"2019-01-15 23:05:02.000000"
119467,"Particulate Matter 10",Braga,1,0,2019-01-15T19:00:00.000Z,"2019-01-15 23:05:02.000000"
119468,"Nitrogen Dioxide",Braga,1,0,2019-01-15T19:00:00.000Z,"2019-01-15 23:05:02.000000"
119469,Ultraviolet,Braga,1,1.63,,"2019-01-15 23:05:02.000000"
119470,Ultraviolet,Braga,1,1.4,,"2019-01-15 23:05:02.000000"
119471,Ultraviolet,Braga,1,1.65,,"2019-01-15 23:05:02.000000"
119472,Ozone,Braga,1,0,,"2019-01-15 23:05:02.000000"
119473,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-15 23:05:02.000000"
119474,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-15 23:05:02.000000"
119535,"Particulate Matter 10",Braga,1,0,2019-01-15T21:00:00.000Z,"2019-01-16 01:05:03.000000"
119536,"Nitrogen Dioxide",Braga,1,120.3,2019-01-15T21:00:00.000Z,"2019-01-16 01:05:03.000000"
119537,"Nitrogen Dioxide",Braga,1,0,2019-01-15T21:00:00.000Z,"2019-01-16 01:05:03.000000"
119538,Ozone,Braga,1,10,2019-01-15T21:00:00.000Z,"2019-01-16 01:05:03.000000"
119539,"Particulate Matter 10",Braga,1,54,2019-01-15T21:00:00.000Z,"2019-01-16 01:05:03.000000"
119540,"Particulate Matter 10",Braga,1,0,2019-01-15T21:00:00.000Z,"2019-01-16 01:05:03.000000"
119541,"Nitrogen Dioxide",Braga,1,0,2019-01-15T21:00:00.000Z,"2019-01-16 01:05:03.000000"
119542,Ultraviolet,Braga,1,1.4,,"2019-01-16 01:05:03.000000"
119543,Ultraviolet,Braga,1,1.54,,"2019-01-16 01:05:03.000000"
119544,Ultraviolet,Braga,1,1.63,,"2019-01-16 01:05:03.000000"
119545,Ozone,Braga,1,0,,"2019-01-16 01:05:03.000000"
119546,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 01:05:03.000000"
119547,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 01:05:03.000000"
119608,"Particulate Matter 10",Braga,1,0,2019-01-15T21:00:00.000Z,"2019-01-16 03:05:01.000000"
119609,"Nitrogen Dioxide",Braga,1,120.3,2019-01-15T21:00:00.000Z,"2019-01-16 03:05:01.000000"
119610,"Nitrogen Dioxide",Braga,1,0,2019-01-15T21:00:00.000Z,"2019-01-16 03:05:01.000000"
119611,Ozone,Braga,1,10,2019-01-15T21:00:00.000Z,"2019-01-16 03:05:01.000000"
119612,"Particulate Matter 10",Braga,1,54,2019-01-15T21:00:00.000Z,"2019-01-16 03:05:01.000000"
119613,"Nitrogen Dioxide",Braga,1,0,2019-01-15T22:00:00.000Z,"2019-01-16 03:05:01.000000"
119614,"Particulate Matter 10",Braga,1,0,2019-01-15T22:00:00.000Z,"2019-01-16 03:05:01.000000"
119615,Ultraviolet,Braga,1,1.45,,"2019-01-16 03:05:01.000000"
119616,Ultraviolet,Braga,1,1.52,,"2019-01-16 03:05:01.000000"
119617,Ultraviolet,Braga,1,1.72,,"2019-01-16 03:05:01.000000"
119618,Ozone,Braga,1,0,,"2019-01-16 03:05:01.000000"
119619,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 03:05:01.000000"
119620,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 03:05:01.000000"
119681,"Nitrogen Dioxide",Braga,1,36.1,2019-01-16T03:00:00.000Z,"2019-01-16 05:05:02.000000"
119682,"Particulate Matter 10",Braga,1,0,2019-01-16T03:00:00.000Z,"2019-01-16 05:05:02.000000"
119683,"Particulate Matter 10",Braga,1,0,2019-01-16T02:00:00.000Z,"2019-01-16 05:05:02.000000"
119684,Ozone,Braga,1,9,2019-01-16T02:00:00.000Z,"2019-01-16 05:05:02.000000"
119685,"Nitrogen Dioxide",Braga,1,0,2019-01-16T02:00:00.000Z,"2019-01-16 05:05:02.000000"
119686,"Nitrogen Dioxide",Braga,1,0,2019-01-16T03:00:00.000Z,"2019-01-16 05:05:02.000000"
119687,"Particulate Matter 10",Braga,1,0,2019-01-16T03:00:00.000Z,"2019-01-16 05:05:02.000000"
119688,Ultraviolet,Braga,1,1.45,,"2019-01-16 05:05:02.000000"
119689,Ultraviolet,Braga,1,1.52,,"2019-01-16 05:05:02.000000"
119690,Ultraviolet,Braga,1,1.72,,"2019-01-16 05:05:02.000000"
119691,Ozone,Braga,1,0,,"2019-01-16 05:05:02.000000"
119692,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 05:05:02.000000"
119693,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 05:05:02.000000"
119754,"Particulate Matter 10",Braga,1,0,2019-01-16T06:00:00.000Z,"2019-01-16 09:05:02.000000"
119755,"Nitrogen Dioxide",Braga,1,44.8,2019-01-16T06:00:00.000Z,"2019-01-16 09:05:02.000000"
119756,"Nitrogen Dioxide",Braga,1,0,2019-01-16T05:00:00.000Z,"2019-01-16 09:05:02.000000"
119757,Ozone,Braga,1,10,2019-01-16T05:00:00.000Z,"2019-01-16 09:05:02.000000"
119758,"Particulate Matter 10",Braga,1,0,2019-01-16T05:00:00.000Z,"2019-01-16 09:05:02.000000"
119759,"Nitrogen Dioxide",Braga,1,0,2019-01-16T06:00:00.000Z,"2019-01-16 09:05:02.000000"
119760,"Particulate Matter 10",Braga,1,0,2019-01-16T06:00:00.000Z,"2019-01-16 09:05:02.000000"
119761,Ultraviolet,Braga,1,1.45,,"2019-01-16 09:05:02.000000"
119762,Ultraviolet,Braga,1,1.52,,"2019-01-16 09:05:02.000000"
119763,Ultraviolet,Braga,1,1.72,,"2019-01-16 09:05:02.000000"
119764,Ozone,Braga,1,0,,"2019-01-16 09:05:02.000000"
119765,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 09:05:02.000000"
119766,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 09:05:02.000000"
119827,"Particulate Matter 10",Braga,1,0,2019-01-16T06:00:00.000Z,"2019-01-16 11:05:04.000000"
119828,"Nitrogen Dioxide",Braga,1,44.8,2019-01-16T06:00:00.000Z,"2019-01-16 11:05:04.000000"
119829,"Particulate Matter 10",Braga,1,106,2019-01-16T07:00:00.000Z,"2019-01-16 11:05:04.000000"
119830,Ozone,Braga,1,9,2019-01-16T07:00:00.000Z,"2019-01-16 11:05:04.000000"
119831,"Nitrogen Dioxide",Braga,1,0,2019-01-16T07:00:00.000Z,"2019-01-16 11:05:04.000000"
119832,"Particulate Matter 10",Braga,1,0,2019-01-16T09:00:00.000Z,"2019-01-16 11:05:04.000000"
119833,"Nitrogen Dioxide",Braga,1,0,2019-01-16T09:00:00.000Z,"2019-01-16 11:05:04.000000"
119834,Ultraviolet,Braga,1,1.45,,"2019-01-16 11:05:04.000000"
119835,Ultraviolet,Braga,1,1.52,,"2019-01-16 11:05:04.000000"
119836,Ultraviolet,Braga,1,1.72,,"2019-01-16 11:05:04.000000"
119837,Ozone,Braga,1,0,,"2019-01-16 11:05:04.000000"
119838,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 11:05:04.000000"
119839,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 11:05:04.000000"
119900,"Particulate Matter 10",Braga,1,0,2019-01-16T10:00:00.000Z,"2019-01-16 13:05:00.000000"
119901,"Nitrogen Dioxide",Braga,1,115.1,2019-01-16T10:00:00.000Z,"2019-01-16 13:05:00.000000"
119902,"Particulate Matter 10",Braga,1,0,2019-01-16T09:00:00.000Z,"2019-01-16 13:05:00.000000"
119903,"Nitrogen Dioxide",Braga,1,0,2019-01-16T09:00:00.000Z,"2019-01-16 13:05:00.000000"
119904,Ozone,Braga,1,9,2019-01-16T09:00:00.000Z,"2019-01-16 13:05:00.000000"
119905,"Nitrogen Dioxide",Braga,1,0,2019-01-16T10:00:00.000Z,"2019-01-16 13:05:00.000000"
119906,"Particulate Matter 10",Braga,1,0,2019-01-16T10:00:00.000Z,"2019-01-16 13:05:00.000000"
119907,Ultraviolet,Braga,1,1.45,,"2019-01-16 13:05:00.000000"
119908,Ultraviolet,Braga,1,1.52,,"2019-01-16 13:05:00.000000"
119909,Ultraviolet,Braga,1,1.72,,"2019-01-16 13:05:00.000000"
119910,Ozone,Braga,1,0,,"2019-01-16 13:05:00.000000"
119911,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 13:05:00.000000"
119912,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 13:05:00.000000"
119973,"Particulate Matter 10",Braga,1,0,2019-01-16T12:00:00.000Z,"2019-01-16 15:05:01.000000"
119974,"Nitrogen Dioxide",Braga,1,51.6,2019-01-16T12:00:00.000Z,"2019-01-16 15:05:01.000000"
119975,Ozone,Braga,1,9,2019-01-16T11:00:00.000Z,"2019-01-16 15:05:01.000000"
119976,"Nitrogen Dioxide",Braga,1,0,2019-01-16T11:00:00.000Z,"2019-01-16 15:05:01.000000"
119977,"Particulate Matter 10",Braga,1,88,2019-01-16T11:00:00.000Z,"2019-01-16 15:05:01.000000"
119978,"Particulate Matter 10",Braga,1,0,2019-01-16T11:00:00.000Z,"2019-01-16 15:05:01.000000"
119979,"Nitrogen Dioxide",Braga,1,0,2019-01-16T11:00:00.000Z,"2019-01-16 15:05:01.000000"
119980,Ultraviolet,Braga,1,1.45,,"2019-01-16 15:05:01.000000"
119981,Ultraviolet,Braga,1,1.52,,"2019-01-16 15:05:01.000000"
119982,Ultraviolet,Braga,1,1.72,,"2019-01-16 15:05:01.000000"
119983,Ozone,Braga,1,0,,"2019-01-16 15:05:01.000000"
119984,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 15:05:01.000000"
119985,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 15:05:01.000000"
120046,"Particulate Matter 10",Braga,1,0,2019-01-16T14:00:00.000Z,"2019-01-16 17:05:02.000000"
120047,"Nitrogen Dioxide",Braga,1,51.6,2019-01-16T12:00:00.000Z,"2019-01-16 17:05:02.000000"
120048,Ozone,Braga,1,9,2019-01-16T12:00:00.000Z,"2019-01-16 17:05:02.000000"
120049,"Nitrogen Dioxide",Braga,1,0,2019-01-16T12:00:00.000Z,"2019-01-16 17:05:02.000000"
120050,"Particulate Matter 10",Braga,1,69,2019-01-16T13:00:00.000Z,"2019-01-16 17:05:02.000000"
120051,"Nitrogen Dioxide",Braga,1,0,2019-01-16T14:00:00.000Z,"2019-01-16 17:05:02.000000"
120052,"Particulate Matter 10",Braga,1,0,2019-01-16T14:00:00.000Z,"2019-01-16 17:05:02.000000"
120053,Ultraviolet,Braga,1,1.45,,"2019-01-16 17:05:02.000000"
120054,Ultraviolet,Braga,1,1.52,,"2019-01-16 17:05:02.000000"
120055,Ultraviolet,Braga,1,1.72,,"2019-01-16 17:05:02.000000"
120056,Ozone,Braga,1,0,,"2019-01-16 17:05:02.000000"
120057,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 17:05:02.000000"
120058,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 17:05:02.000000"
120119,"Particulate Matter 10",Braga,1,0,2019-01-16T16:00:00.000Z,"2019-01-16 19:05:01.000000"
120120,"Nitrogen Dioxide",Braga,1,58.5,2019-01-16T16:00:00.000Z,"2019-01-16 19:05:01.000000"
120121,"Particulate Matter 10",Braga,1,68,2019-01-16T15:00:00.000Z,"2019-01-16 19:05:01.000000"
120122,Ozone,Braga,1,9,2019-01-16T15:00:00.000Z,"2019-01-16 19:05:01.000000"
120123,"Nitrogen Dioxide",Braga,1,0,2019-01-16T15:00:00.000Z,"2019-01-16 19:05:01.000000"
120124,"Nitrogen Dioxide",Braga,1,0,2019-01-16T15:00:00.000Z,"2019-01-16 19:05:01.000000"
120125,"Particulate Matter 10",Braga,1,0,2019-01-16T15:00:00.000Z,"2019-01-16 19:05:01.000000"
120126,Ultraviolet,Braga,1,1.45,,"2019-01-16 19:05:01.000000"
120127,Ultraviolet,Braga,1,1.52,,"2019-01-16 19:05:01.000000"
120128,Ultraviolet,Braga,1,1.72,,"2019-01-16 19:05:01.000000"
120129,Ozone,Braga,1,0,,"2019-01-16 19:05:01.000000"
120130,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 19:05:01.000000"
120131,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 19:05:01.000000"
120194,"Particulate Matter 10",Braga,1,0,2019-01-16T18:00:00.000Z,"2019-01-16 21:05:01.000000"
120195,"Nitrogen Dioxide",Braga,1,83.6,2019-01-16T18:00:00.000Z,"2019-01-16 21:05:01.000000"
120196,"Particulate Matter 10",Braga,1,54,2019-01-16T18:00:00.000Z,"2019-01-16 21:05:01.000000"
120197,Ozone,Braga,1,9,2019-01-16T17:00:00.000Z,"2019-01-16 21:05:01.000000"
120198,"Nitrogen Dioxide",Braga,1,0,2019-01-16T17:00:00.000Z,"2019-01-16 21:05:01.000000"
120199,"Particulate Matter 10",Braga,1,0,2019-01-16T18:00:00.000Z,"2019-01-16 21:05:01.000000"
120200,"Nitrogen Dioxide",Braga,1,0,2019-01-16T18:00:00.000Z,"2019-01-16 21:05:01.000000"
120201,Ultraviolet,Braga,1,1.45,,"2019-01-16 21:05:01.000000"
120202,Ultraviolet,Braga,1,1.52,,"2019-01-16 21:05:01.000000"
120203,Ultraviolet,Braga,1,1.72,,"2019-01-16 21:05:01.000000"
120204,Ozone,Braga,1,0,,"2019-01-16 21:05:01.000000"
120205,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 21:05:01.000000"
120206,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 21:05:01.000000"
120269,"Particulate Matter 10",Braga,1,0,2019-01-16T19:00:00.000Z,"2019-01-16 23:05:01.000000"
120270,"Nitrogen Dioxide",Braga,1,92,2019-01-16T19:00:00.000Z,"2019-01-16 23:05:01.000000"
120271,Ozone,Braga,1,9,2019-01-16T19:00:00.000Z,"2019-01-16 23:05:01.000000"
120272,"Nitrogen Dioxide",Braga,1,0,2019-01-16T19:00:00.000Z,"2019-01-16 23:05:01.000000"
120273,"Particulate Matter 10",Braga,1,54,2019-01-16T19:00:00.000Z,"2019-01-16 23:05:01.000000"
120274,"Particulate Matter 10",Braga,1,0,2019-01-16T19:00:00.000Z,"2019-01-16 23:05:01.000000"
120275,"Nitrogen Dioxide",Braga,1,0,2019-01-16T19:00:00.000Z,"2019-01-16 23:05:01.000000"
120276,Ultraviolet,Braga,1,1.45,,"2019-01-16 23:05:01.000000"
120277,Ultraviolet,Braga,1,1.52,,"2019-01-16 23:05:01.000000"
120278,Ultraviolet,Braga,1,1.72,,"2019-01-16 23:05:01.000000"
120279,Ozone,Braga,1,0,,"2019-01-16 23:05:01.000000"
120280,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-16 23:05:01.000000"
120281,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-16 23:05:01.000000"
120344,"Nitrogen Dioxide",Braga,1,108.3,2019-01-16T21:00:00.000Z,"2019-01-17 01:05:01.000000"
120345,"Particulate Matter 10",Braga,1,0,2019-01-16T21:00:00.000Z,"2019-01-17 01:05:01.000000"
120346,"Nitrogen Dioxide",Braga,1,0,2019-01-16T21:00:00.000Z,"2019-01-17 01:05:01.000000"
120347,Ozone,Braga,1,9,2019-01-16T21:00:00.000Z,"2019-01-17 01:05:01.000000"
120348,"Particulate Matter 10",Braga,1,48,2019-01-16T21:00:00.000Z,"2019-01-17 01:05:01.000000"
120349,"Nitrogen Dioxide",Braga,1,0,2019-01-16T21:00:00.000Z,"2019-01-17 01:05:01.000000"
120350,"Particulate Matter 10",Braga,1,0,2019-01-16T21:00:00.000Z,"2019-01-17 01:05:01.000000"
120351,Ultraviolet,Braga,1,1.52,,"2019-01-17 01:05:01.000000"
120352,Ultraviolet,Braga,1,1.56,,"2019-01-17 01:05:01.000000"
120353,Ultraviolet,Braga,1,1.45,,"2019-01-17 01:05:01.000000"
120354,Ozone,Braga,1,0,,"2019-01-17 01:05:01.000000"
120355,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-17 01:05:01.000000"
120356,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-17 01:05:01.000000"
120419,"Nitrogen Dioxide",Braga,1,95.6,2019-01-16T23:00:00.000Z,"2019-01-17 03:05:04.000000"
120420,"Particulate Matter 10",Braga,1,0,2019-01-16T23:00:00.000Z,"2019-01-17 03:05:04.000000"
120421,"Particulate Matter 10",Braga,1,48,2019-01-16T21:00:00.000Z,"2019-01-17 03:05:04.000000"
120422,"Nitrogen Dioxide",Braga,1,0,2019-01-16T21:00:00.000Z,"2019-01-17 03:05:04.000000"
120423,Ozone,Braga,1,9,2019-01-16T21:00:00.000Z,"2019-01-17 03:05:04.000000"
120424,"Nitrogen Dioxide",Braga,1,0,2019-01-16T22:00:00.000Z,"2019-01-17 03:05:04.000000"
120425,"Particulate Matter 10",Braga,1,0,2019-01-16T22:00:00.000Z,"2019-01-17 03:05:04.000000"
120426,Ultraviolet,Braga,1,1.53,,"2019-01-17 03:05:04.000000"
120427,Ultraviolet,Braga,1,1.56,,"2019-01-17 03:05:04.000000"
120428,Ultraviolet,Braga,1,1.45,,"2019-01-17 03:05:04.000000"
120429,Ozone,Braga,1,0,,"2019-01-17 03:05:04.000000"
120430,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-17 03:05:04.000000"
120431,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-17 03:05:04.000000"
120494,"Nitrogen Dioxide",Braga,1,95.6,2019-01-16T23:00:00.000Z,"2019-01-17 05:05:01.000000"
120495,"Particulate Matter 10",Braga,1,0,2019-01-16T23:00:00.000Z,"2019-01-17 05:05:01.000000"
120496,"Nitrogen Dioxide",Braga,1,0,2019-01-16T21:00:00.000Z,"2019-01-17 05:05:01.000000"
120497,Ozone,Braga,1,9,2019-01-16T21:00:00.000Z,"2019-01-17 05:05:01.000000"
120498,"Particulate Matter 10",Braga,1,48,2019-01-16T21:00:00.000Z,"2019-01-17 05:05:01.000000"
120499,"Particulate Matter 10",Braga,1,0,2019-01-16T22:00:00.000Z,"2019-01-17 05:05:01.000000"
120500,"Nitrogen Dioxide",Braga,1,0,2019-01-16T22:00:00.000Z,"2019-01-17 05:05:01.000000"
120501,Ultraviolet,Braga,1,1.53,,"2019-01-17 05:05:01.000000"
120502,Ultraviolet,Braga,1,1.56,,"2019-01-17 05:05:01.000000"
120503,Ultraviolet,Braga,1,1.45,,"2019-01-17 05:05:01.000000"
120504,Ozone,Braga,1,0,,"2019-01-17 05:05:01.000000"
120505,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-17 05:05:01.000000"
120506,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-17 05:05:01.000000"
120569,"Nitrogen Dioxide",Braga,1,45.6,2019-01-17T03:00:00.000Z,"2019-01-17 07:05:02.000000"
120570,"Particulate Matter 10",Braga,1,0,2019-01-17T03:00:00.000Z,"2019-01-17 07:05:02.000000"
120571,"Nitrogen Dioxide",Braga,1,0,2019-01-17T02:00:00.000Z,"2019-01-17 07:05:02.000000"
120572,Ozone,Braga,1,8,2019-01-17T02:00:00.000Z,"2019-01-17 07:05:02.000000"
120573,"Particulate Matter 10",Braga,1,73,2019-01-17T02:00:00.000Z,"2019-01-17 07:05:02.000000"
120574,"Particulate Matter 10",Braga,1,0,2019-01-17T03:00:00.000Z,"2019-01-17 07:05:02.000000"
120575,"Nitrogen Dioxide",Braga,1,0,2019-01-17T03:00:00.000Z,"2019-01-17 07:05:02.000000"
120576,Ultraviolet,Braga,1,1.53,,"2019-01-17 07:05:02.000000"
120577,Ultraviolet,Braga,1,1.56,,"2019-01-17 07:05:02.000000"
120578,Ultraviolet,Braga,1,1.45,,"2019-01-17 07:05:02.000000"
120579,Ozone,Braga,1,0,,"2019-01-17 07:05:02.000000"
120580,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-17 07:05:02.000000"
120581,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-17 07:05:02.000000"
120644,"Particulate Matter 10",Braga,1,0,2019-01-17T06:00:00.000Z,"2019-01-17 09:05:01.000000"
120645,"Nitrogen Dioxide",Braga,1,39.6,2019-01-17T06:00:00.000Z,"2019-01-17 09:05:01.000000"
120646,"Particulate Matter 10",Braga,1,68,2019-01-17T05:00:00.000Z,"2019-01-17 09:05:01.000000"
120647,"Nitrogen Dioxide",Braga,1,0,2019-01-17T05:00:00.000Z,"2019-01-17 09:05:01.000000"
120648,Ozone,Braga,1,9,2019-01-17T05:00:00.000Z,"2019-01-17 09:05:01.000000"
120649,"Nitrogen Dioxide",Braga,1,0,2019-01-17T06:00:00.000Z,"2019-01-17 09:05:01.000000"
120650,"Particulate Matter 10",Braga,1,0,2019-01-17T06:00:00.000Z,"2019-01-17 09:05:01.000000"
120651,Ultraviolet,Braga,1,1.53,,"2019-01-17 09:05:01.000000"
120652,Ultraviolet,Braga,1,1.56,,"2019-01-17 09:05:01.000000"
120653,Ultraviolet,Braga,1,1.45,,"2019-01-17 09:05:01.000000"
120654,Ozone,Braga,1,0,,"2019-01-17 09:05:01.000000"
120655,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-17 09:05:01.000000"
120656,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-17 09:05:01.000000"
120719,"Particulate Matter 10",Braga,1,0,2019-01-17T06:00:00.000Z,"2019-01-17 11:05:01.000000"
120720,"Nitrogen Dioxide",Braga,1,39.6,2019-01-17T06:00:00.000Z,"2019-01-17 11:05:01.000000"
120721,"Particulate Matter 10",Braga,1,48,2019-01-17T07:00:00.000Z,"2019-01-17 11:05:01.000000"
120722,"Nitrogen Dioxide",Braga,1,0,2019-01-17T07:00:00.000Z,"2019-01-17 11:05:01.000000"
120723,Ozone,Braga,1,8,2019-01-17T07:00:00.000Z,"2019-01-17 11:05:01.000000"
120724,"Particulate Matter 10",Braga,1,0,2019-01-17T07:00:00.000Z,"2019-01-17 11:05:01.000000"
120725,"Nitrogen Dioxide",Braga,1,0,2019-01-17T07:00:00.000Z,"2019-01-17 11:05:01.000000"
120726,Ultraviolet,Braga,1,1.53,,"2019-01-17 11:05:01.000000"
120727,Ultraviolet,Braga,1,1.56,,"2019-01-17 11:05:01.000000"
120728,Ultraviolet,Braga,1,1.45,,"2019-01-17 11:05:01.000000"
120729,Ozone,Braga,1,0,,"2019-01-17 11:05:01.000000"
120730,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-17 11:05:01.000000"
120731,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-17 11:05:01.000000"
120794,"Particulate Matter 10",Braga,1,0,2019-01-17T09:00:00.000Z,"2019-01-17 13:05:01.000000"
120795,"Nitrogen Dioxide",Braga,1,132.2,2019-01-17T09:00:00.000Z,"2019-01-17 13:05:01.000000"
120796,"Nitrogen Dioxide",Braga,1,0,2019-01-17T09:00:00.000Z,"2019-01-17 13:05:01.000000"
120797,Ozone,Braga,1,8,2019-01-17T09:00:00.000Z,"2019-01-17 13:05:01.000000"
120798,"Particulate Matter 10",Braga,1,25,2019-01-17T09:00:00.000Z,"2019-01-17 13:05:01.000000"
120799,"Particulate Matter 10",Braga,1,0,2019-01-17T09:00:00.000Z,"2019-01-17 13:05:01.000000"
120800,"Nitrogen Dioxide",Braga,1,0,2019-01-17T09:00:00.000Z,"2019-01-17 13:05:01.000000"
120801,Ultraviolet,Braga,1,1.53,,"2019-01-17 13:05:01.000000"
120802,Ultraviolet,Braga,1,1.56,,"2019-01-17 13:05:01.000000"
120803,Ultraviolet,Braga,1,1.45,,"2019-01-17 13:05:01.000000"
120804,Ozone,Braga,1,0,,"2019-01-17 13:05:01.000000"
120805,"Carbon Monoxide",Braga,1,0.000004613633098131135,,"2019-01-17 13:05:01.000000"
120806,"Sulfur Dioxide",Braga,1,-0.0000000002383156701259272,,"2019-01-17 13:05:01.000000"
120869,"Particulate Matter 10",Braga,1,0,2019-01-17T12:00:00.000Z,"2019-01-17 15:05:01.000000"
120870,"Nitrogen Dioxide",Braga,1,58.2,2019-01-17T12:00:00.000Z,"2019-01-17 15:05:01.000000"
